Gene Name	Transcript Name	Protein Name
estExt_fgenesh1_pm.C_110069	53888	53888
estExt_fgenesh1_pm.C_110073	53890	53890
estExt_fgenesh1_pm.C_110077	53894	53894
estExt_fgenesh1_pm.C_110110	53917	53917
estExt_fgenesh1_pm.C_110113	53920	53920
estExt_fgenesh1_pm.C_110117	53924	53924
estExt_fgenesh1_pm.C_110118	53925	53925
estExt_fgenesh1_pm.C_110120	53927	53927
estExt_fgenesh1_pm.C_110124	53930	53930
estExt_fgenesh1_pm.C_110126	53931	53931
estExt_fgenesh1_pm.C_110129	53934	53934
estExt_fgenesh1_pm.C_110131	53936	53936
estExt_fgenesh1_pm.C_110135	53940	53940
estExt_fgenesh1_pm.C_110142	53945	53945
estExt_fgenesh1_pm.C_110143	53946	53946
estExt_fgenesh1_pm.C_110144	53947	53947
estExt_fgenesh1_pm.C_110146	53949	53949
estExt_fgenesh1_pm.C_110151	53952	53952
estExt_fgenesh1_pm.C_120002	53954	53954
estExt_fgenesh1_pm.C_120007	53958	53958
estExt_fgenesh1_pm.C_120011	53962	53962
estExt_fgenesh1_pm.C_120014	53964	53964
estExt_fgenesh1_pm.C_120019	53968	53968
estExt_fgenesh1_pm.C_120024	53972	53972
estExt_fgenesh1_pm.C_120032	53978	53978
estExt_fgenesh1_pm.C_120033	53979	53979
estExt_fgenesh1_pm.C_120039	53983	53983
estExt_fgenesh1_pm.C_120040	53984	53984
estExt_fgenesh1_pm.C_120041	53985	53985
estExt_fgenesh1_pm.C_120042	53986	53986
estExt_fgenesh1_pm.C_120043	53987	53987
estExt_fgenesh1_pm.C_120046	53990	53990
estExt_fgenesh1_pm.C_120047	53991	53991
estExt_fgenesh1_pm.C_120049	53992	53992
estExt_fgenesh1_pm.C_120050	53993	53993
estExt_fgenesh1_pm.C_120057	53998	53998
estExt_fgenesh1_pm.C_120062	54002	54002
estExt_fgenesh1_pm.C_120067	54004	54004
estExt_fgenesh1_pm.C_120072	54008	54008
estExt_fgenesh1_pm.C_120073	54009	54009
estExt_fgenesh1_pm.C_120081	54015	54015
estExt_fgenesh1_pm.C_120083	54016	54016
estExt_fgenesh1_pm.C_120088	54020	54020
estExt_fgenesh1_pm.C_120090	54021	54021
estExt_fgenesh1_pm.C_120101	54030	54030
estExt_fgenesh1_pm.C_120102	54031	54031
estExt_fgenesh1_pm.C_120110	54037	54037
estExt_fgenesh1_pm.C_120118	54042	54042
estExt_fgenesh1_pm.C_120119	54043	54043
estExt_fgenesh1_pm.C_120121	54045	54045
estExt_fgenesh1_pm.C_120127	54050	54050
estExt_fgenesh1_pm.C_120132	54055	54055
estExt_fgenesh1_pm.C_120136	54059	54059
estExt_fgenesh1_pm.C_120144	54064	54064
estExt_fgenesh1_pm.C_120147	54065	54065
estExt_fgenesh1_pm.C_120152	54068	54068
estExt_fgenesh1_pm.C_120166	54075	54075
estExt_fgenesh1_pm.C_130003	54081	54081
estExt_fgenesh1_pm.C_130006	54084	54084
estExt_fgenesh1_pm.C_130010	54088	54088
estExt_fgenesh1_pm.C_130012	54090	54090
estExt_fgenesh1_pm.C_130013	54091	54091
estExt_fgenesh1_pm.C_130014	54092	54092
estExt_fgenesh1_pm.C_130015	54093	54093
estExt_fgenesh1_pm.C_130018	54096	54096
estExt_fgenesh1_pm.C_130032	54105	54105
estExt_fgenesh1_pm.C_130035	54108	54108
estExt_fgenesh1_pm.C_130040	54113	54113
estExt_fgenesh1_pm.C_130046	54117	54117
estExt_fgenesh1_pm.C_130049	54120	54120
estExt_fgenesh1_pm.C_130052	54123	54123
estExt_fgenesh1_pm.C_130062	54132	54132
estExt_fgenesh1_pm.C_130068	54136	54136
estExt_fgenesh1_pm.C_130071	54138	54138
estExt_fgenesh1_pm.C_130075	54140	54140
estExt_fgenesh1_pm.C_130076	54141	54141
estExt_fgenesh1_pm.C_130080	54144	54144
estExt_fgenesh1_pm.C_130097	54157	54157
estExt_fgenesh1_pm.C_130102	54162	54162
estExt_fgenesh1_pm.C_130109	54166	54166
estExt_fgenesh1_pm.C_130110	54167	54167
estExt_fgenesh1_pm.C_130115	54172	54172
estExt_fgenesh1_pm.C_130127	54180	54180
estExt_fgenesh1_pm.C_140002	54182	54182
estExt_fgenesh1_pm.C_140006	54185	54185
estExt_fgenesh1_pm.C_140019	54194	54194
estExt_fgenesh1_pm.C_140023	54196	54196
estExt_fgenesh1_pm.C_140024	54197	54197
estExt_fgenesh1_pm.C_140027	54200	54200
estExt_fgenesh1_pm.C_140031	54203	54203
estExt_fgenesh1_pm.C_140035	54206	54206
estExt_fgenesh1_pm.C_140037	54208	54208
estExt_fgenesh1_pm.C_140039	54209	54209
estExt_fgenesh1_pm.C_140042	54210	54210
estExt_fgenesh1_pm.C_140059	54226	54226
estExt_fgenesh1_pm.C_140066	54232	54232
estExt_fgenesh1_pm.C_140071	54236	54236
estExt_fgenesh1_pm.C_140072	54237	54237
estExt_fgenesh1_pm.C_140073	54238	54238
estExt_fgenesh1_pm.C_140089	54252	54252
estExt_fgenesh1_pm.C_140090	54253	54253
estExt_fgenesh1_pm.C_140091	54254	54254
estExt_fgenesh1_pm.C_140096	54257	54257
estExt_fgenesh1_pm.C_140110	54264	54264
estExt_fgenesh1_pm.C_140112	54266	54266
estExt_fgenesh1_pm.C_140113	54267	54267
estExt_fgenesh1_pm.C_140117	54269	54269
estExt_fgenesh1_pm.C_140119	54271	54271
estExt_fgenesh1_pm.C_140123	54275	54275
estExt_fgenesh1_pm.C_140124	54276	54276
estExt_fgenesh1_pm.C_140127	54279	54279
estExt_fgenesh1_pm.C_140128	54280	54280
estExt_fgenesh1_pm.C_140129	54281	54281
estExt_fgenesh1_pm.C_140134	54284	54284
estExt_fgenesh1_pm.C_140137	54287	54287
estExt_fgenesh1_pm.C_140138	54288	54288
estExt_fgenesh1_pm.C_140140	54290	54290
estExt_fgenesh1_pm.C_140142	54291	54291
estExt_fgenesh1_pm.C_140145	54294	54294
estExt_fgenesh1_pm.C_140149	54297	54297
estExt_fgenesh1_pm.C_140150	54298	54298
estExt_fgenesh1_pm.C_140151	54299	54299
estExt_fgenesh1_pm.C_140154	54300	54300
estExt_fgenesh1_pm.C_150005	54303	54303
estExt_fgenesh1_pm.C_150007	54305	54305
estExt_fgenesh1_pm.C_150011	54307	54307
estExt_fgenesh1_pm.C_150022	54313	54313
estExt_fgenesh1_pm.C_150032	54322	54322
estExt_fgenesh1_pm.C_150034	54324	54324
estExt_fgenesh1_pm.C_150042	54329	54329
estExt_fgenesh1_pm.C_150054	54335	54335
estExt_fgenesh1_pm.C_150055	54336	54336
estExt_fgenesh1_pm.C_150057	54337	54337
estExt_fgenesh1_pm.C_150058	54338	54338
estExt_fgenesh1_pm.C_150070	54347	54347
estExt_fgenesh1_pm.C_150071	54348	54348
estExt_fgenesh1_pm.C_150082	54357	54357
estExt_fgenesh1_pm.C_150087	54360	54360
estExt_fgenesh1_pm.C_150088	54361	54361
estExt_fgenesh1_pm.C_150092	54363	54363
estExt_fgenesh1_pm.C_150096	54365	54365
estExt_fgenesh1_pm.C_150101	54368	54368
estExt_fgenesh1_pm.C_150103	54369	54369
estExt_fgenesh1_pm.C_150106	54370	54370
estExt_fgenesh1_pm.C_160004	54377	54377
estExt_fgenesh1_pm.C_160011	54381	54381
estExt_fgenesh1_pm.C_160014	54383	54383
estExt_fgenesh1_pm.C_160020	54388	54388
estExt_fgenesh1_pm.C_160022	54389	54389
estExt_fgenesh1_pm.C_160023	54390	54390
estExt_fgenesh1_pm.C_160029	54396	54396
estExt_fgenesh1_pm.C_160031	54397	54397
estExt_fgenesh1_pm.C_160034	54399	54399
estExt_fgenesh1_pm.C_160044	54408	54408
estExt_fgenesh1_pm.C_160054	54417	54417
estExt_fgenesh1_pm.C_160055	54418	54418
estExt_fgenesh1_pm.C_160057	54419	54419
estExt_fgenesh1_pm.C_160059	54421	54421
estExt_fgenesh1_pm.C_160071	54430	54430
estExt_fgenesh1_pm.C_160073	54431	54431
estExt_fgenesh1_pm.C_160074	54432	54432
estExt_fgenesh1_pm.C_160075	54433	54433
estExt_fgenesh1_pm.C_160078	54434	54434
estExt_fgenesh1_pm.C_160082	54436	54436
estExt_fgenesh1_pm.C_160086	54440	54440
estExt_fgenesh1_pm.C_160095	54444	54444
estExt_fgenesh1_pm.C_160097	54445	54445
estExt_fgenesh1_pm.C_160098	54446	54446
estExt_fgenesh1_pm.C_160105	54449	54449
estExt_fgenesh1_pm.C_160112	54454	54454
estExt_fgenesh1_pm.C_160113	54455	54455
estExt_fgenesh1_pm.C_160120	54460	54460
estExt_fgenesh1_pm.C_160127	54465	54465
estExt_fgenesh1_pm.C_170008	54477	54477
estExt_fgenesh1_pm.C_170015	54483	54483
estExt_fgenesh1_pm.C_170016	54484	54484
estExt_fgenesh1_pm.C_170026	54492	54492
estExt_fgenesh1_pm.C_170027	54493	54493
estExt_fgenesh1_pm.C_170030	54496	54496
estExt_fgenesh1_pm.C_170031	54497	54497
estExt_fgenesh1_pm.C_170035	54501	54501
estExt_fgenesh1_pm.C_170036	54502	54502
estExt_fgenesh1_pm.C_170056	54513	54513
estExt_fgenesh1_pm.C_170063	54518	54518
estExt_fgenesh1_pm.C_170066	54521	54521
estExt_fgenesh1_pm.C_170067	54522	54522
estExt_fgenesh1_pm.C_170068	54523	54523
estExt_fgenesh1_pm.C_170071	54526	54526
estExt_fgenesh1_pm.C_170073	54528	54528
estExt_fgenesh1_pm.C_180001	54529	54529
estExt_fgenesh1_pm.C_180003	54531	54531
estExt_fgenesh1_pm.C_180006	54533	54533
estExt_fgenesh1_pm.C_180008	54535	54535
estExt_fgenesh1_pm.C_180011	54538	54538
estExt_fgenesh1_pm.C_180012	54539	54539
estExt_fgenesh1_pm.C_180032	54553	54553
estExt_fgenesh1_pm.C_180034	54555	54555
estExt_fgenesh1_pm.C_180043	54563	54563
estExt_fgenesh1_pm.C_180045	54564	54564
estExt_fgenesh1_pm.C_180046	54565	54565
estExt_fgenesh1_pm.C_180049	54568	54568
estExt_fgenesh1_pm.C_180052	54570	54570
estExt_fgenesh1_pm.C_180053	54571	54571
estExt_fgenesh1_pm.C_180056	54573	54573
estExt_fgenesh1_pm.C_180059	54576	54576
estExt_fgenesh1_pm.C_180062	54579	54579
estExt_fgenesh1_pm.C_180066	54581	54581
estExt_fgenesh1_pm.C_180069	54582	54582
estExt_fgenesh1_pm.C_180071	54583	54583
estExt_fgenesh1_pm.C_180073	54585	54585
estExt_fgenesh1_pm.C_180074	54586	54586
estExt_fgenesh1_pm.C_180080	54590	54590
estExt_fgenesh1_pm.C_180082	54592	54592
estExt_fgenesh1_pm.C_180088	54594	54594
estExt_fgenesh1_pm.C_180097	54599	54599
estExt_fgenesh1_pm.C_180103	54604	54604
estExt_fgenesh1_pm.C_180109	54608	54608
estExt_fgenesh1_pm.C_180112	54609	54609
estExt_fgenesh1_pm.C_180113	54610	54610
estExt_fgenesh1_pm.C_180122	54617	54617
estExt_fgenesh1_pm.C_180128	54621	54621
estExt_fgenesh1_pm.C_190013	54634	54634
estExt_fgenesh1_pm.C_190034	54651	54651
estExt_fgenesh1_pm.C_190037	54652	54652
estExt_fgenesh1_pm.C_190043	54656	54656
estExt_fgenesh1_pm.C_190044	54657	54657
estExt_fgenesh1_pm.C_190050	54662	54662
estExt_fgenesh1_pm.C_190054	54664	54664
estExt_fgenesh1_pm.C_190057	54666	54666
estExt_fgenesh1_pm.C_190064	54671	54671
estExt_fgenesh1_pm.C_190067	54674	54674
estExt_fgenesh1_pm.C_190070	54676	54676
estExt_fgenesh1_pm.C_190072	54678	54678
estExt_fgenesh1_pm.C_190081	54684	54684
estExt_fgenesh1_pm.C_190085	54686	54686
estExt_fgenesh1_pm.C_190086	54687	54687
estExt_fgenesh1_pm.C_190089	54690	54690
estExt_fgenesh1_pm.C_190103	54696	54696
estExt_fgenesh1_pm.C_190108	54701	54701
estExt_fgenesh1_pm.C_190110	54703	54703
estExt_fgenesh1_pm.C_190117	54709	54709
estExt_fgenesh1_pm.C_190121	54712	54712
estExt_fgenesh1_pm.C_200002	54720	54720
estExt_fgenesh1_pm.C_200007	54724	54724
estExt_fgenesh1_pm.C_200011	54727	54727
estExt_fgenesh1_pm.C_200019	54732	54732
estExt_fgenesh1_pm.C_200042	54744	54744
estExt_fgenesh1_pm.C_200053	54749	54749
estExt_fgenesh1_pm.C_200061	54751	54751
estExt_fgenesh1_pm.C_200064	54753	54753
estExt_fgenesh1_pm.C_200066	54754	54754
estExt_fgenesh1_pm.C_200072	54758	54758
estExt_fgenesh1_pm.C_200073	54759	54759
estExt_fgenesh1_pm.C_200079	54765	54765
estExt_fgenesh1_pm.C_200087	54770	54770
estExt_fgenesh1_pm.C_200094	54774	54774
estExt_fgenesh1_pm.C_200095	54775	54775
estExt_fgenesh1_pm.C_200104	54781	54781
estExt_fgenesh1_pm.C_210008	54790	54790
estExt_fgenesh1_pm.C_210009	54791	54791
estExt_fgenesh1_pm.C_210012	54794	54794
estExt_fgenesh1_pm.C_210021	54801	54801
estExt_fgenesh1_pm.C_210023	54802	54802
estExt_fgenesh1_pm.C_210029	54807	54807
estExt_fgenesh1_pm.C_210034	54810	54810
estExt_fgenesh1_pm.C_210050	54820	54820
estExt_fgenesh1_pm.C_210051	54821	54821
estExt_fgenesh1_pm.C_210053	54823	54823
estExt_fgenesh1_pm.C_210064	54829	54829
gw1.21.124.1	5483	5483
estExt_fgenesh1_pm.C_210071	54832	54832
estExt_fgenesh1_pm.C_210072	54833	54833
estExt_fgenesh1_pm.C_210073	54834	54834
estExt_fgenesh1_pm.C_210076	54837	54837
estExt_fgenesh1_pm.C_210077	54838	54838
estExt_fgenesh1_pm.C_210078	54839	54839
estExt_fgenesh1_pm.C_220007	54845	54845
estExt_fgenesh1_pm.C_220009	54847	54847
estExt_fgenesh1_pm.C_220010	54848	54848
estExt_fgenesh1_pm.C_220020	54856	54856
estExt_fgenesh1_pm.C_220022	54858	54858
estExt_fgenesh1_pm.C_220024	54860	54860
estExt_fgenesh1_pm.C_220034	54865	54865
estExt_fgenesh1_pm.C_220038	54867	54867
estExt_fgenesh1_pm.C_220044	54871	54871
estExt_fgenesh1_pm.C_220049	54874	54874
estExt_fgenesh1_pm.C_220052	54877	54877
estExt_fgenesh1_pm.C_220054	54878	54878
estExt_fgenesh1_pm.C_220056	54880	54880
estExt_fgenesh1_pm.C_220064	54886	54886
estExt_fgenesh1_pm.C_230002	54894	54894
estExt_fgenesh1_pm.C_230003	54895	54895
estExt_fgenesh1_pm.C_230004	54896	54896
estExt_fgenesh1_pm.C_230011	54900	54900
estExt_fgenesh1_pm.C_230012	54901	54901
estExt_fgenesh1_pm.C_230014	54903	54903
estExt_fgenesh1_pm.C_230029	54913	54913
estExt_fgenesh1_pm.C_230037	54918	54918
estExt_fgenesh1_pm.C_230042	54922	54922
estExt_fgenesh1_pm.C_230049	54927	54927
estExt_fgenesh1_pm.C_230056	54934	54934
estExt_fgenesh1_pm.C_230060	54937	54937
estExt_fgenesh1_pm.C_240002	54939	54939
estExt_fgenesh1_pm.C_240003	54940	54940
estExt_fgenesh1_pm.C_240013	54950	54950
estExt_fgenesh1_pm.C_240016	54953	54953
estExt_fgenesh1_pm.C_240017	54954	54954
estExt_fgenesh1_pm.C_240021	54957	54957
estExt_fgenesh1_pm.C_240029	54962	54962
estExt_fgenesh1_pm.C_240030	54963	54963
estExt_fgenesh1_pm.C_240032	54965	54965
estExt_fgenesh1_pm.C_240037	54967	54967
estExt_fgenesh1_pm.C_240040	54970	54970
estExt_fgenesh1_pm.C_250003	54973	54973
estExt_fgenesh1_pm.C_250004	54974	54974
estExt_fgenesh1_pm.C_250010	54978	54978
estExt_fgenesh1_pm.C_250018	54984	54984
estExt_fgenesh1_pm.C_250020	54985	54985
estExt_fgenesh1_pm.C_250034	54992	54992
estExt_fgenesh1_pm.C_250042	54997	54997
estExt_fgenesh1_pm.C_250043	54998	54998
estExt_fgenesh1_pm.C_260003	55000	55000
estExt_fgenesh1_pm.C_260004	55001	55001
estExt_fgenesh1_pm.C_260005	55002	55002
estExt_fgenesh1_pm.C_260010	55004	55004
estExt_fgenesh1_pm.C_260015	55008	55008
estExt_fgenesh1_pm.C_260022	55015	55015
estExt_fgenesh1_pm.C_270002	55018	55018
estExt_fgenesh1_pm.C_270013	55028	55028
estExt_fgenesh1_pm.C_270015	55030	55030
estExt_fgenesh1_pm.C_270018	55033	55033
estExt_fgenesh1_pm.C_270019	55034	55034
estExt_fgenesh1_pm.C_270020	55035	55035
estExt_fgenesh1_pm.C_270026	55040	55040
estExt_fgenesh1_pm.C_280004	55044	55044
estExt_fgenesh1_pm.C_280005	55045	55045
estExt_fgenesh1_pm.C_280006	55046	55046
estExt_fgenesh1_pm.C_290001	55049	55049
gw1.26.41.1	5505	5505
estExt_fgenesh1_pm.C_290006	55053	55053
estExt_fgenesh1_pm.C_290009	55055	55055
Genemark1.1_g	55057	55057
Genemark1.2_g	55058	55058
Genemark1.11_g	55067	55067
Genemark1.14_g	55070	55070
Genemark1.17_g	55073	55073
Genemark1.18_g	55074	55074
Genemark1.22_g	55078	55078
Genemark1.25_g	55081	55081
Genemark1.26_g	55082	55082
Genemark1.27_g	55083	55083
Genemark1.30_g	55086	55086
Genemark1.38_g	55094	55094
Genemark1.40_g	55096	55096
Genemark1.47_g	55103	55103
Genemark1.48_g	55104	55104
Genemark1.49_g	55105	55105
Genemark1.51_g	55107	55107
Genemark1.52_g	55108	55108
Genemark1.56_g	55112	55112
Genemark1.57_g	55113	55113
Genemark1.68_g	55124	55124
Genemark1.71_g	55127	55127
Genemark1.75_g	55131	55131
Genemark1.76_g	55132	55132
Genemark1.79_g	55135	55135
Genemark1.83_g	55139	55139
Genemark1.84_g	55140	55140
Genemark1.86_g	55142	55142
Genemark1.88_g	55144	55144
Genemark1.89_g	55145	55145
Genemark1.90_g	55146	55146
Genemark1.91_g	55147	55147
Genemark1.95_g	55151	55151
Genemark1.103_g	55159	55159
Genemark1.104_g	55160	55160
Genemark1.113_g	55169	55169
Genemark1.114_g	55170	55170
Genemark1.116_g	55172	55172
Genemark1.118_g	55174	55174
Genemark1.128_g	55184	55184
Genemark1.129_g	55185	55185
Genemark1.130_g	55186	55186
Genemark1.132_g	55188	55188
Genemark1.140_g	55196	55196
Genemark1.144_g	55200	55200
Genemark1.155_g	55211	55211
Genemark1.156_g	55212	55212
Genemark1.158_g	55214	55214
Genemark1.160_g	55216	55216
Genemark1.161_g	55217	55217
Genemark1.162_g	55218	55218
Genemark1.167_g	55223	55223
Genemark1.172_g	55228	55228
Genemark1.190_g	55246	55246
Genemark1.191_g	55247	55247
Genemark1.196_g	55252	55252
Genemark1.197_g	55253	55253
Genemark1.200_g	55256	55256
Genemark1.202_g	55258	55258
Genemark1.207_g	55263	55263
Genemark1.211_g	55267	55267
Genemark1.219_g	55275	55275
Genemark1.230_g	55286	55286
Genemark1.231_g	55287	55287
Genemark1.234_g	55290	55290
Genemark1.239_g	55295	55295
Genemark1.240_g	55296	55296
Genemark1.243_g	55299	55299
Genemark1.250_g	55306	55306
Genemark1.253_g	55309	55309
Genemark1.258_g	55314	55314
Genemark1.264_g	55320	55320
Genemark1.270_g	55326	55326
Genemark1.271_g	55327	55327
Genemark1.272_g	55328	55328
Genemark1.273_g	55329	55329
Genemark1.275_g	55331	55331
Genemark1.283_g	55339	55339
Genemark1.284_g	55340	55340
Genemark1.291_g	55347	55347
Genemark1.295_g	55351	55351
Genemark1.296_g	55352	55352
Genemark1.301_g	55357	55357
Genemark1.304_g	55360	55360
Genemark1.305_g	55361	55361
Genemark1.308_g	55364	55364
Genemark1.309_g	55365	55365
Genemark1.310_g	55366	55366
Genemark1.322_g	55378	55378
gw1.6.233.1	5539	5539
Genemark1.339_g	55395	55395
Genemark1.340_g	55396	55396
Genemark1.341_g	55397	55397
Genemark1.351_g	55407	55407
Genemark1.356_g	55412	55412
Genemark1.358_g	55414	55414
Genemark1.367_g	55423	55423
Genemark1.373_g	55429	55429
Genemark1.375_g	55431	55431
Genemark1.392_g	55448	55448
Genemark1.394_g	55450	55450
Genemark1.401_g	55457	55457
Genemark1.404_g	55460	55460
Genemark1.405_g	55461	55461
Genemark1.407_g	55463	55463
Genemark1.413_g	55469	55469
Genemark1.415_g	55471	55471
Genemark1.420_g	55476	55476
Genemark1.421_g	55477	55477
Genemark1.422_g	55478	55478
Genemark1.430_g	55486	55486
Genemark1.434_g	55490	55490
Genemark1.438_g	55494	55494
Genemark1.439_g	55495	55495
Genemark1.440_g	55496	55496
Genemark1.458_g	55514	55514
Genemark1.460_g	55516	55516
Genemark1.461_g	55517	55517
Genemark1.474_g	55530	55530
Genemark1.479_g	55535	55535
Genemark1.484_g	55540	55540
Genemark1.485_g	55541	55541
Genemark1.487_g	55543	55543
Genemark1.488_g	55544	55544
Genemark1.501_g	55557	55557
Genemark1.514_g	55570	55570
Genemark1.519_g	55575	55575
Genemark1.538_g	55594	55594
Genemark1.539_g	55595	55595
Genemark1.542_g	55598	55598
Genemark1.546_g	55602	55602
Genemark1.549_g	55605	55605
Genemark1.552_g	55608	55608
Genemark1.558_g	55614	55614
Genemark1.565_g	55621	55621
Genemark1.568_g	55624	55624
Genemark1.571_g	55627	55627
Genemark1.574_g	55630	55630
Genemark1.576_g	55632	55632
Genemark1.582_g	55638	55638
gw1.6.234.1	5564	5564
Genemark1.585_g	55641	55641
Genemark1.591_g	55647	55647
Genemark1.595_g	55651	55651
Genemark1.598_g	55654	55654
Genemark1.600_g	55656	55656
Genemark1.601_g	55657	55657
Genemark1.604_g	55660	55660
Genemark1.615_g	55671	55671
Genemark1.616_g	55672	55672
Genemark1.621_g	55677	55677
Genemark1.624_g	55680	55680
Genemark1.632_g	55688	55688
Genemark1.642_g	55698	55698
Genemark1.643_g	55699	55699
Genemark1.647_g	55703	55703
Genemark1.649_g	55705	55705
Genemark1.655_g	55711	55711
Genemark1.656_g	55712	55712
Genemark1.657_g	55713	55713
Genemark1.661_g	55717	55717
Genemark1.675_g	55731	55731
Genemark1.680_g	55736	55736
Genemark1.683_g	55739	55739
Genemark1.684_g	55740	55740
Genemark1.702_g	55758	55758
Genemark1.703_g	55759	55759
Genemark1.704_g	55760	55760
Genemark1.714_g	55770	55770
Genemark1.715_g	55771	55771
Genemark1.718_g	55774	55774
Genemark1.719_g	55775	55775
Genemark1.722_g	55778	55778
Genemark1.723_g	55779	55779
Genemark1.727_g	55783	55783
Genemark1.730_g	55786	55786
Genemark1.733_g	55789	55789
Genemark1.737_g	55793	55793
Genemark1.744_g	55800	55800
Genemark1.745_g	55801	55801
Genemark1.4832_g	55803	55803
Genemark1.4835_g	55806	55806
Genemark1.4840_g	55811	55811
Genemark1.4841_g	55812	55812
Genemark1.4842_g	55813	55813
Genemark1.4844_g	55815	55815
Genemark1.4849_g	55820	55820
Genemark1.4852_g	55823	55823
Genemark1.4855_g	55826	55826
Genemark1.4861_g	55832	55832
Genemark1.4863_g	55834	55834
Genemark1.4867_g	55838	55838
Genemark1.4868_g	55839	55839
Genemark1.4874_g	55845	55845
Genemark1.4880_g	55851	55851
Genemark1.4887_g	55858	55858
Genemark1.4888_g	55859	55859
Genemark1.4890_g	55861	55861
Genemark1.4892_g	55863	55863
Genemark1.4894_g	55865	55865
Genemark1.4895_g	55866	55866
Genemark1.4896_g	55867	55867
Genemark1.4897_g	55868	55868
Genemark1.4899_g	55870	55870
Genemark1.4900_g	55871	55871
Genemark1.4903_g	55874	55874
Genemark1.4905_g	55876	55876
Genemark1.4910_g	55881	55881
Genemark1.4911_g	55882	55882
Genemark1.4916_g	55887	55887
Genemark1.4920_g	55891	55891
Genemark1.4929_g	55900	55900
Genemark1.4930_g	55901	55901
Genemark1.4931_g	55902	55902
Genemark1.4935_g	55906	55906
Genemark1.4944_g	55915	55915
Genemark1.4948_g	55919	55919
Genemark1.4954_g	55925	55925
Genemark1.4958_g	55929	55929
Genemark1.4972_g	55943	55943
Genemark1.4975_g	55946	55946
Genemark1.4980_g	55951	55951
Genemark1.4981_g	55952	55952
Genemark1.4983_g	55954	55954
Genemark1.4996_g	55967	55967
Genemark1.5000_g	55971	55971
Genemark1.5003_g	55974	55974
Genemark1.5004_g	55975	55975
Genemark1.5012_g	55983	55983
Genemark1.5017_g	55988	55988
Genemark1.5022_g	55993	55993
Genemark1.5026_g	55997	55997
Genemark1.5031_g	56002	56002
Genemark1.5051_g	56022	56022
Genemark1.5052_g	56023	56023
Genemark1.5053_g	56024	56024
Genemark1.5055_g	56026	56026
Genemark1.5056_g	56027	56027
Genemark1.5058_g	56029	56029
Genemark1.5061_g	56032	56032
Genemark1.5062_g	56033	56033
Genemark1.5073_g	56044	56044
Genemark1.5075_g	56046	56046
Genemark1.5077_g	56048	56048
Genemark1.5081_g	56052	56052
Genemark1.5093_g	56064	56064
Genemark1.5098_g	56069	56069
Genemark1.5100_g	56071	56071
Genemark1.5109_g	56080	56080
Genemark1.5115_g	56086	56086
Genemark1.5130_g	56101	56101
Genemark1.5131_g	56102	56102
Genemark1.5158_g	56129	56129
Genemark1.5159_g	56130	56130
Genemark1.5161_g	56132	56132
Genemark1.5173_g	56144	56144
Genemark1.5175_g	56146	56146
Genemark1.5206_g	56177	56177
Genemark1.5208_g	56179	56179
Genemark1.5217_g	56188	56188
Genemark1.5224_g	56195	56195
Genemark1.5225_g	56196	56196
Genemark1.5226_g	56197	56197
Genemark1.5228_g	56199	56199
Genemark1.5234_g	56205	56205
Genemark1.5235_g	56206	56206
Genemark1.5237_g	56208	56208
Genemark1.5239_g	56210	56210
Genemark1.5240_g	56211	56211
Genemark1.5241_g	56212	56212
Genemark1.5242_g	56213	56213
Genemark1.5243_g	56214	56214
Genemark1.5244_g	56215	56215
Genemark1.5250_g	56221	56221
Genemark1.5251_g	56222	56222
Genemark1.5260_g	56231	56231
Genemark1.5261_g	56232	56232
Genemark1.5270_g	56241	56241
gw1.9.230.1	5625	5625
Genemark1.5295_g	56266	56266
Genemark1.5298_g	56269	56269
Genemark1.5299_g	56270	56270
Genemark1.5300_g	56271	56271
Genemark1.5301_g	56272	56272
Genemark1.5303_g	56274	56274
Genemark1.5310_g	56281	56281
Genemark1.5312_g	56283	56283
Genemark1.5318_g	56289	56289
Genemark1.5321_g	56292	56292
Genemark1.5324_g	56295	56295
Genemark1.5325_g	56296	56296
Genemark1.5331_g	56302	56302
Genemark1.5349_g	56320	56320
Genemark1.5352_g	56323	56323
Genemark1.5353_g	56324	56324
Genemark1.5357_g	56328	56328
Genemark1.5358_g	56329	56329
Genemark1.5361_g	56332	56332
Genemark1.5364_g	56335	56335
Genemark1.5365_g	56336	56336
Genemark1.5367_g	56338	56338
Genemark1.5368_g	56339	56339
Genemark1.5371_g	56342	56342
Genemark1.5373_g	56344	56344
Genemark1.5374_g	56345	56345
Genemark1.5377_g	56348	56348
Genemark1.5383_g	56354	56354
Genemark1.5388_g	56359	56359
Genemark1.5390_g	56361	56361
Genemark1.5391_g	56362	56362
Genemark1.5393_g	56364	56364
Genemark1.5405_g	56376	56376
Genemark1.5407_g	56378	56378
Genemark1.5415_g	56386	56386
Genemark1.5416_g	56387	56387
Genemark1.5428_g	56399	56399
Genemark1.5434_g	56405	56405
Genemark1.5435_g	56406	56406
Genemark1.5438_g	56409	56409
Genemark1.5444_g	56415	56415
Genemark1.5452_g	56423	56423
Genemark1.5455_g	56426	56426
Genemark1.5456_g	56427	56427
Genemark1.5460_g	56431	56431
Genemark1.5462_g	56433	56433
Genemark1.5468_g	56439	56439
Genemark1.5469_g	56440	56440
Genemark1.5484_g	56455	56455
Genemark1.5488_g	56459	56459
Genemark1.5493_g	56464	56464
Genemark1.5495_g	56466	56466
Genemark1.5498_g	56469	56469
