Gene Name	Gene Start (bp)	Gene End (bp)	Chromosome Name	Strand
fgenesh1_pg.10_#_129	955690	958509	scaffold_10	1
fgenesh1_kg.8_#_100_#_616_1_CBOZ_CBPA	1745059	1746700	scaffold_8	1
Genemark1.1874_g	2206654	2207137	scaffold_3	-1
estExt_fgenesh1_pg.C_50357	2616498	2623753	scaffold_5	-1
Genemark1.3343_g	1074461	1076617	scaffold_6	-1
Genemark1.6324_g	581158	584030	scaffold_14	-1
estExt_fgenesh1_pm.C_50244	2918272	2919363	scaffold_5	-1
estExt_Genewise1Plus.C_160061	294591	297939	scaffold_16	1
estExt_Genemark1.C_230068	410650	414612	scaffold_23	-1
fgenesh1_pm.22_#_26	408386	411052	scaffold_22	-1
e_gw1.12.269.1	1374111	1376186	scaffold_12	1
Genemark1.1259_g	2699826	2710842	scaffold_2	1
fgenesh1_kg.7_#_8_#_2620_1_CBOZ_CBPA	155506	156233	scaffold_7	-1
Genemark1.6457_g	1271488	1272082	scaffold_14	1
e_gw1.6.38.1	1782423	1786100	scaffold_6	-1
estExt_Genewise1Plus.C_10445	2441054	2445392	scaffold_1	-1
Genemark1.2116_g	681879	685588	scaffold_4	-1
estExt_Genemark1.C_40145	975082	982319	scaffold_4	1
estExt_fgenesh1_pm.C_70036	582209	584370	scaffold_7	-1
Genemark1.1436_g	3709632	3710573	scaffold_2	1
e_gw1.9.236.1	57729	59520	scaffold_9	-1
Genemark1.1799_g	1815478	1817490	scaffold_3	-1
Genemark1.4355_g	1366463	1368912	scaffold_8	1
estExt_Genemark1.C_80168	963772	966962	scaffold_8	1
fgenesh1_kg.10_#_15_#_5068_0_CBOZ7959.g1_CBOZ_CBPA	413495	414130	scaffold_10	1
e_gw1.5.440.1	1793353	1794601	scaffold_5	-1
Genemark1.2716_g	684911	685509	scaffold_5	1
estExt_fgenesh1_pm.C_20083	1245613	1246799	scaffold_2	1
fgenesh1_pm.20_#_57	654587	660552	scaffold_20	1
Genemark1.7210_g	863258	902093	scaffold_17	1
fgenesh1_kg.2_#_115_#_0_0_CBPA1667.b1_CBOZ_CBPA	1946668	1947427	scaffold_2	-1
Genemark1.2316_g	1729518	1735507	scaffold_4	1
Genemark1.1993_g	2854765	2855516	scaffold_3	1
estExt_Genemark1.C_70070	434999	440054	scaffold_7	-1
fgenesh1_pg.5_#_164	1197061	1198872	scaffold_5	1
fgenesh1_kg.3_#_135_#_939_1_CBOZ_CBPA	1997069	1998820	scaffold_3	1
estExt_Genemark1.C_80048	272909	277617	scaffold_8	1
Genemark1.7832_g	101258	106482	scaffold_20	1
e_gw1.12.366.1	1768686	1769674	scaffold_12	1
Genemark1.4517_g	341077	347140	scaffold_9	-1
estExt_Genemark1.C_100013	66632	69136	scaffold_10	1
estExt_Genewise1Plus.C_130052	328696	335168	scaffold_13	-1
gw1.7.438.1	1480807	1482482	scaffold_7	1
fgenesh1_pm.1_#_9	68034	70923	scaffold_1	-1
e_gw1.15.146.1	971847	974177	scaffold_15	1
Genemark1.2019_g	3022458	3023700	scaffold_3	1
estExt_Genewise1Plus.C_10196	1253730	1256314	scaffold_1	-1
estExt_fgenesh1_pg.C_10166	1206113	1208894	scaffold_1	-1
estExt_Genemark1.C_10490	2624485	2628890	scaffold_1	-1
estExt_fgenesh1_pm.C_70117	1277734	1280082	scaffold_7	-1
fgenesh1_pm.18_#_5	51451	53439	scaffold_18	-1
gw1.4.737.1	1590186	1591091	scaffold_4	-1
Genemark1.339_g	1902911	1915576	scaffold_1	-1
estExt_Genemark1.C_180179	946090	953581	scaffold_18	-1
estExt_fgenesh1_pg.C_160121	831037	831920	scaffold_16	1
Genemark1.6211_g	1651704	1653660	scaffold_13	-1
e_gw1.23.40.1	93643	98663	scaffold_23	-1
estExt_Genemark1.C_240054	367119	369748	scaffold_24	-1
fgenesh1_pg.21_#_66	528606	529941	scaffold_21	1
estExt_Genewise1.C_60118	726532	730789	scaffold_6	1
fgenesh1_kg.1_#_47_#_1152_1_CBOZ_CBPA	1011759	1012894	scaffold_1	-1
Genemark1.7214_g	916244	920929	scaffold_17	1
Genemark1.3453_g	1595561	1598086	scaffold_6	-1
estExt_fgenesh1_pg.C_120124	858040	861466	scaffold_12	1
estExt_Genemark1.C_70401	2051864	2053202	scaffold_7	-1
gw1.6.283.1	522919	524027	scaffold_6	1
Genemark1.808_g	392769	409355	scaffold_2	1
estExt_Genemark1.C_30306	1665459	1667719	scaffold_3	-1
estExt_fgenesh1_pm.C_70119	1286469	1287414	scaffold_7	-1
Genemark1.8431_g	87856	90063	scaffold_23	-1
estExt_Genewise1Plus.C_80061	389458	391077	scaffold_8	1
estExt_Genemark1.C_110113	678399	684550	scaffold_11	-1
fgenesh1_pg.25_#_46	339327	342972	scaffold_25	1
e_gw1.16.292.1	1298033	1299227	scaffold_16	1
Genemark1.4612_g	859341	860814	scaffold_9	1
fgenesh1_pm.1_#_239	2854353	2855960	scaffold_1	-1
fgenesh1_pm.3_#_251	2788580	2794381	scaffold_3	-1
Genemark1.18_g	77059	78598	scaffold_1	1
fgenesh1_pg.3_#_309	2320310	2323494	scaffold_3	1
estExt_Genemark1.C_10664	3545902	3548836	scaffold_1	1
estExt_Genemark1.C_120080	409350	411584	scaffold_12	-1
fgenesh1_pm.2_#_280	3076078	3080728	scaffold_2	-1
fgenesh1_pg.8_#_47	364849	368965	scaffold_8	-1
fgenesh1_pg.8_#_103	838783	839218	scaffold_8	-1
e_gw1.17.162.1	1033566	1035159	scaffold_17	-1
fgenesh1_pg.11_#_188	1278803	1281017	scaffold_11	-1
estExt_Genewise1Plus.C_170059	369753	382966	scaffold_17	-1
gw1.15.299.1	1180091	1180651	scaffold_15	1
estExt_fgenesh1_pg.C_140110	806028	807798	scaffold_14	1
e_gw1.4.482.1	1991688	1994126	scaffold_4	-1
estExt_Genemark1.C_20692	3711963	3727856	scaffold_2	1
estExt_fgenesh1_pm.C_10069	1154795	1156502	scaffold_1	-1
estExt_Genemark1.C_130096	550157	554717	scaffold_13	-1
Genemark1.5240_g	207995	209457	scaffold_11	1
estExt_fgenesh1_pg.C_110086	669832	673129	scaffold_11	1
estExt_fgenesh1_pm.C_20104	1474806	1476988	scaffold_2	1
Genemark1.2528_g	2680449	2685495	scaffold_4	1
gw1.24.53.1	617938	620575	scaffold_24	1
estExt_Genewise1Plus.C_10740	4015334	4020584	scaffold_1	-1
estExt_Genemark1.C_200048	295069	307528	scaffold_20	-1
estExt_fgenesh1_pg.C_50077	618206	622840	scaffold_5	1
estExt_fgenesh1_pg.C_180058	427095	428003	scaffold_18	-1
estExt_fgenesh1_pg.C_190110	851830	856643	scaffold_19	1
estExt_Genewise1.C_150169	926774	931872	scaffold_15	-1
estExt_fgenesh1_pm.C_280004	131579	133483	scaffold_28	-1
fgenesh1_pg.18_#_63	449631	459679	scaffold_18	-1
estExt_Genemark1.C_170191	1282200	1284286	scaffold_17	1
estExt_fgenesh1_pm.C_100063	885846	889920	scaffold_10	-1
gw1.3.285.1	2156433	2158551	scaffold_3	1
fgenesh1_kg.3_#_39_#_2209_1_CBOZ_CBPA	765528	767264	scaffold_3	1
estExt_Genewise1Plus.C_150262	1389852	1391949	scaffold_15	1
estExt_fgenesh1_pg.C_40354	2471835	2475598	scaffold_4	1
Genemark1.3660_g	43651	45077	scaffold_7	1
e_gw1.22.144.1	535669	536915	scaffold_22	-1
estExt_Genemark1.C_140134	733642	738102	scaffold_14	1
estExt_Genewise1Plus.C_30144	810826	813568	scaffold_3	-1
estExt_fgenesh1_pg.C_80226	1686918	1692059	scaffold_8	-1
Genemark1.7118_g	212205	215043	scaffold_17	1
Genemark1.1274_g	2764013	2767723	scaffold_2	1
fgenesh1_pg.6_#_325	2045689	2047891	scaffold_6	-1
fgenesh1_kg.9_#_9_#_3134_0_CBOZ1359.g1_CBOZ_CBPA	178246	178936	scaffold_9	-1
e_gw1.6.79.1	1505631	1509191	scaffold_6	1
fgenesh1_pg.4_#_193	1441754	1442743	scaffold_4	1
fgenesh1_pg.1_#_338	2398944	2402606	scaffold_1	-1
Genemark1.5234_g	177695	181277	scaffold_11	-1
e_gw1.9.415.1	401571	401980	scaffold_9	-1
estExt_Genewise1Plus.C_140226	1288633	1290690	scaffold_14	1
Genemark1.5789_g	1246563	1248258	scaffold_12	1
Genemark1.7439_g	790457	797567	scaffold_18	1
fgenesh1_pm.6_#_190	2014121	2016419	scaffold_6	1
Genemark1.5860_g	1562943	1566309	scaffold_12	1
estExt_Genemark1.C_120059	295356	298284	scaffold_12	-1
fgenesh1_kg.11_#_49_#_1628_2_CBOZ_CBPA	1123986	1124854	scaffold_11	-1
estExt_Genemark1.C_120172	916789	920568	scaffold_12	-1
fgenesh1_pm.7_#_183	2010217	2021316	scaffold_7	1
fgenesh1_pg.3_#_255	1887312	1888442	scaffold_3	1
estExt_fgenesh1_pm.C_50182	2115716	2116917	scaffold_5	-1
estExt_Genemark1.C_90088	490320	494912	scaffold_9	1
estExt_fgenesh1_pg.C_70096	689384	701811	scaffold_7	1
e_gw1.36.9.1	2138	2530	scaffold_36	1
e_gw1.4.433.1	1117073	1119156	scaffold_4	1
estExt_Genemark1.C_70319	1584599	1590830	scaffold_7	1
fgenesh1_pm.16_#_94	1088705	1090809	scaffold_16	-1
estExt_fgenesh1_pm.C_140145	1529445	1532482	scaffold_14	-1
fgenesh1_kg.25_#_11_#_4663_0_CBOZ3985.b1_CBOZ_CBPA	384981	386253	scaffold_25	-1
fgenesh1_pg.14_#_36	275076	277656	scaffold_14	-1
estExt_Genewise1Plus.C_100204	1136183	1137775	scaffold_10	1
gw1.11.317.1	1404492	1404788	scaffold_11	1
e_gw1.14.128.1	1450137	1451762	scaffold_14	-1
estExt_fgenesh1_pg.C_80023	172030	175488	scaffold_8	1
estExt_Genemark1.C_20601	3178693	3184706	scaffold_2	1
estExt_fgenesh1_pm.C_60170	1806871	1810878	scaffold_6	-1
fgenesh1_pm.9_#_89	1059176	1060682	scaffold_9	-1
Genemark1.2691_g	552232	553254	scaffold_5	1
estExt_Genewise1.C_80396	1746653	1751349	scaffold_8	-1
estExt_Genemark1.C_90243	1245924	1249626	scaffold_9	-1
estExt_Genewise1Plus.C_60338	1752427	1756635	scaffold_6	1
estExt_Genemark1.C_160272	1376461	1379409	scaffold_16	1
estExt_Genewise1Plus.C_10725	3867782	3876703	scaffold_1	-1
e_gw1.7.242.1	1532330	1534290	scaffold_7	1
Genemark1.8180_g	793853	794524	scaffold_21	-1
Genemark1.4899_g	455953	458636	scaffold_10	-1
estExt_Genewise1Plus.C_220026	169376	178243	scaffold_22	-1
fgenesh1_pg.1_#_451	3096967	3100464	scaffold_1	1
estExt_fgenesh1_pg.C_110220	1502133	1512159	scaffold_11	1
Genemark1.5393_g	1039414	1045299	scaffold_11	-1
fgenesh1_kg.15_#_33_#_4673_0_CBOZ4151.g1_CBOZ_CBPA	697223	697780	scaffold_15	1
estExt_fgenesh1_pm.C_80006	52862	62671	scaffold_8	-1
Genemark1.5724_g	929810	931241	scaffold_12	-1
fgenesh1_pg.11_#_64	537454	538661	scaffold_11	1
Genemark1.8491_g	451789	453015	scaffold_23	1
estExt_Genewise1.C_70033	272744	280607	scaffold_7	1
fgenesh1_kg.22_#_18_#_4393_0_CBOZ10488.g1_CBOZ_CBPA	447702	448445	scaffold_22	1
e_gw1.10.55.1	787705	791438	scaffold_10	1
estExt_Genewise1Plus.C_100001	972	4735	scaffold_10	-1
Genemark1.6378_g	862523	865793	scaffold_14	-1
fgenesh1_kg.3_#_69_#_4004_0_CBOZ5399.b1_CBOZ_CBPA	1167780	1169211	scaffold_3	-1
Genemark1.7697_g	746068	746614	scaffold_19	-1
estExt_Genewise1Plus.C_10382	2089529	2091100	scaffold_1	1
estExt_fgenesh1_pg.C_270013	69136	73017	scaffold_27	1
Genemark1.2565_g	2839471	2850524	scaffold_4	1
e_gw1.10.247.1	735174	738377	scaffold_10	-1
estExt_fgenesh1_pm.C_110033	593058	594836	scaffold_11	-1
estExt_fgenesh1_pm.C_290006	85427	87409	scaffold_29	-1
estExt_fgenesh1_pg.C_110183	1231904	1234798	scaffold_11	1
estExt_Genewise1Plus.C_70416	2301568	2307218	scaffold_7	-1
fgenesh1_kg.10_#_74_#_258_1_CBOZ_CBPA	1472082	1473436	scaffold_10	-1
estExt_Genemark1.C_130286	1684874	1687826	scaffold_13	-1
Genemark1.8631_g	305304	306350	scaffold_24	1
estExt_Genewise1.C_70390	2177784	2179198	scaffold_7	-1
Genemark1.7350_g	285145	294107	scaffold_18	1
estExt_fgenesh1_pm.C_30254	2922647	2924305	scaffold_3	-1
Genemark1.3702_g	343163	345576	scaffold_7	1
estExt_fgenesh1_pm.C_190013	170166	174122	scaffold_19	1
fgenesh1_kg.1_#_84_#_1834_1_CBOZ_CBPA	1753812	1755470	scaffold_1	1
gw1.8.61.1	699703	704540	scaffold_8	-1
fgenesh1_pg.10_#_194	1306346	1307970	scaffold_10	-1
fgenesh1_kg.12_#_6_#_4417_0_CBOZ1193.g1_CBOZ_CBPA	91697	92408	scaffold_12	-1
estExt_Genemark1.C_200138	818954	822715	scaffold_20	-1
fgenesh1_pg.18_#_208	1286396	1289157	scaffold_18	-1
e_gw1.11.69.1	393215	395969	scaffold_11	-1
fgenesh1_pg.3_#_113	803764	806260	scaffold_3	-1
Genemark1.8064_g	63382	64973	scaffold_21	1
fgenesh1_pg.17_#_18	115189	124573	scaffold_17	1
Genemark1.6371_g	808755	810101	scaffold_14	-1
fgenesh1_pg.6_#_20	166211	170891	scaffold_6	1
estExt_fgenesh1_pm.C_90003	63267	66068	scaffold_9	-1
estExt_fgenesh1_pm.C_90122	1329166	1331607	scaffold_9	1
e_gw1.1.642.1	3753060	3755946	scaffold_1	-1
e_gw1.10.56.1	118097	125627	scaffold_10	-1
estExt_fgenesh1_pg.C_40262	1908758	1910388	scaffold_4	1
e_gw1.31.3.1	9873	12060	scaffold_31	-1
Genemark1.7107_g	147164	149221	scaffold_17	-1
Genemark1.7106_g	145242	146861	scaffold_17	1
Genemark1.488_g	2612872	2617570	scaffold_1	1
Genemark1.1008_g	1519493	1522557	scaffold_2	1
estExt_fgenesh1_pm.C_130018	216737	220080	scaffold_13	-1
estExt_Genemark1.C_110236	1275339	1278799	scaffold_11	1
estExt_Genemark1.C_240049	339698	343877	scaffold_24	-1
estExt_fgenesh1_pm.C_20116	1547018	1551975	scaffold_2	-1
estExt_Genemark1.C_120016	82223	91489	scaffold_12	1
estExt_Genewise1Plus.C_60216	1186365	1190259	scaffold_6	1
estExt_Genemark1.C_30108	612036	616737	scaffold_3	1
Genemark1.7394_g	530186	537416	scaffold_18	-1
Genemark1.6857_g	360526	364641	scaffold_16	-1
fgenesh1_kg.23_#_13_#_5262_1_CBOZ_CBPA	395642	396196	scaffold_23	-1
fgenesh1_pg.15_#_141	965494	966708	scaffold_15	1
estExt_Genemark1.C_70194	1052890	1054283	scaffold_7	-1
Genemark1.284_g	1539872	1548086	scaffold_1	-1
fgenesh1_pg.2_#_273	1915494	1918066	scaffold_2	1
estExt_Genemark1.C_60117	626679	630748	scaffold_6	1
e_gw1.16.167.1	808842	810962	scaffold_16	-1
estExt_Genemark1.C_120335	1692522	1694602	scaffold_12	1
Genemark1.5115_g	1440888	1448460	scaffold_10	-1
estExt_fgenesh1_pm.C_40098	1420423	1421617	scaffold_4	1
estExt_fgenesh1_pg.C_20296	2126617	2130936	scaffold_2	-1
fgenesh1_kg.1_#_58_#_3882_1_CBOZ_CBPA	1244943	1246468	scaffold_1	-1
Genemark1.3442_g	1549709	1551127	scaffold_6	1
Genemark1.5460_g	1355211	1360335	scaffold_11	1
estExt_Genemark1.C_40513	2719761	2722000	scaffold_4	-1
Genemark1.6049_g	654957	662809	scaffold_13	1
e_gw1.16.302.1	570342	572360	scaffold_16	-1
gw1.2.461.1	1872030	1873451	scaffold_2	-1
estExt_fgenesh1_pg.C_210087	723588	728093	scaffold_21	1
Genemark1.4263_g	865061	867665	scaffold_8	1
estExt_fgenesh1_pm.C_150055	760941	762340	scaffold_15	1
Genemark1.2540_g	2731824	2736749	scaffold_4	1
estExt_Genemark1.C_70203	1088847	1092638	scaffold_7	-1
fgenesh1_pm.3_#_45	518252	518443	scaffold_3	1
estExt_fgenesh1_pg.C_60193	1297058	1300172	scaffold_6	1
fgenesh1_pg.6_#_231	1496160	1498777	scaffold_6	1
Genemark1.2386_g	1999800	2003327	scaffold_4	-1
Genemark1.7318_g	96159	102924	scaffold_18	-1
fgenesh1_kg.20_#_29_#_0_0_CBOZ1179.g1_CBOZ_CBPA	633633	634363	scaffold_20	-1
e_gw1.20.167.1	392328	394705	scaffold_20	1
Genemark1.3086_g	2657297	2662141	scaffold_5	-1
estExt_Genewise1.C_20457	2289087	2290430	scaffold_2	-1
fgenesh1_pg.7_#_233	1541615	1560793	scaffold_7	-1
estExt_Genemark1.C_30419	2219066	2221045	scaffold_3	-1
fgenesh1_pg.13_#_49	382644	386735	scaffold_13	1
estExt_Genewise1.C_110352	1608482	1612346	scaffold_11	1
Genemark1.6967_g	913074	913718	scaffold_16	-1
fgenesh1_pm.13_#_22	272819	279435	scaffold_13	1
Genemark1.5510_g	1668481	1671342	scaffold_11	1
fgenesh1_pm.4_#_130	1680045	1682992	scaffold_4	-1
fgenesh1_kg.11_#_29_#_1729_1_CBOZ_CBPA	805023	806172	scaffold_11	1
fgenesh1_pg.4_#_201	1489871	1492826	scaffold_4	1
Genemark1.1481_g	126488	130040	scaffold_3	1
estExt_fgenesh1_pg.C_70022	131252	144457	scaffold_7	-1
fgenesh1_kg.6_#_14_#_4861_0_CBOZ5888.b1_CBOZ_CBPA	216935	217600	scaffold_6	1
estExt_fgenesh1_pm.C_50062	873456	876106	scaffold_5	1
Genemark1.2785_g	1033427	1035025	scaffold_5	-1
Genemark1.4167_g	283411	286298	scaffold_8	1
fgenesh1_kg.12_#_66_#_3469_1_CBOZ_CBPA	1238032	1241086	scaffold_12	1
Genemark1.2948_g	1840450	1847284	scaffold_5	-1
fgenesh1_pg.2_#_437	3014833	3016133	scaffold_2	1
e_gw1.9.293.1	1145527	1147335	scaffold_9	1
fgenesh1_pm.14_#_152	1538004	1540372	scaffold_14	1
estExt_Genewise1.C_80002	4149	6635	scaffold_8	1
fgenesh1_pm.9_#_82	993169	993964	scaffold_9	-1
e_gw1.8.243.1	1845240	1848281	scaffold_8	-1
e_gw1.19.141.1	1022703	1025020	scaffold_19	-1
e_gw1.19.302.1	45676	46571	scaffold_19	-1
fgenesh1_pm.6_#_44	604192	605678	scaffold_6	-1
fgenesh1_pg.1_#_569	3939759	3949287	scaffold_1	-1
e_gw1.2.797.1	3252389	3254945	scaffold_2	1
fgenesh1_pg.18_#_165	1061534	1064097	scaffold_18	-1
fgenesh1_pg.19_#_62	455092	459402	scaffold_19	1
fgenesh1_pg.1_#_454	3108172	3112264	scaffold_1	-1
estExt_fgenesh1_pg.C_130189	1367394	1373171	scaffold_13	1
estExt_Genewise1.C_70298	1496512	1498917	scaffold_7	1
Genemark1.3150_g	71743	74651	scaffold_6	-1
fgenesh1_pm.6_#_29	433224	437388	scaffold_6	1
estExt_fgenesh1_pg.C_30277	2086592	2089107	scaffold_3	-1
fgenesh1_pm.10_#_34	553608	555585	scaffold_10	-1
estExt_fgenesh1_pm.C_60225	2616433	2618470	scaffold_6	1
fgenesh1_pg.2_#_202	1493783	1499101	scaffold_2	-1
fgenesh1_pg.28_#_9	95369	97170	scaffold_28	-1
fgenesh1_pg.13_#_43	312390	317145	scaffold_13	1
estExt_Genewise1.C_100130	910622	918545	scaffold_10	-1
fgenesh1_pg.12_#_119	779769	781960	scaffold_12	-1
Genemark1.5357_g	867237	868707	scaffold_11	-1
estExt_fgenesh1_pg.C_10546	3846188	3853755	scaffold_1	1
Genemark1.3357_g	1154439	1155745	scaffold_6	-1
estExt_fgenesh1_pg.C_120007	40148	44785	scaffold_12	-1
estExt_Genewise1Plus.C_50263	1383161	1384621	scaffold_5	1
Genemark1.3950_g	1478527	1480268	scaffold_7	-1
fgenesh1_pg.5_#_154	1138266	1141612	scaffold_5	-1
fgenesh1_pm.26_#_23	393503	398652	scaffold_26	1
fgenesh1_pm.11_#_6	72770	73027	scaffold_11	-1
fgenesh1_kg.19_#_32_#_4990_0_CBOZ7171.g1_CBOZ_CBPA	627721	628312	scaffold_19	-1
fgenesh1_pm.3_#_238	2602135	2604511	scaffold_3	-1
estExt_Genemark1.C_230154	859164	860777	scaffold_23	-1
e_gw1.12.368.1	1663676	1664945	scaffold_12	1
estExt_Genewise1Plus.C_50509	2573554	2576629	scaffold_5	-1
estExt_fgenesh1_pm.C_30261	2994846	2997618	scaffold_3	1
e_gw1.3.56.1	239286	245788	scaffold_3	-1
Genemark1.5242_g	212553	212841	scaffold_11	1
e_gw1.9.130.1	1438700	1441451	scaffold_9	-1
estExt_Genewise1Plus.C_160102	531475	535185	scaffold_16	1
e_gw1.14.233.1	400813	402414	scaffold_14	1
estExt_Genewise1Plus.C_20675	3271132	3276663	scaffold_2	1
fgenesh1_kg.1_#_19_#_4263_0_CBOZ7579.g1_CBOZ_CBPA	309831	310332	scaffold_1	-1
fgenesh1_pg.4_#_167	1262753	1264803	scaffold_4	-1
estExt_fgenesh1_pg.C_180145	977591	981611	scaffold_18	-1
Genemark1.8589_g	956963	958003	scaffold_23	1
estExt_Genemark1.C_160008	34964	47475	scaffold_16	-1
estExt_fgenesh1_pm.C_150058	831177	836521	scaffold_15	1
estExt_fgenesh1_pm.C_140142	1509932	1510825	scaffold_14	1
fgenesh1_kg.3_#_99_#_353_2_CBOZ_CBPA	1620956	1622012	scaffold_3	-1
estExt_fgenesh1_pg.C_100192	1299770	1305605	scaffold_10	1
fgenesh1_pg.8_#_105	846010	847939	scaffold_8	-1
fgenesh1_kg.2_#_146_#_4529_0_CBOZ2421.g1_CBOZ_CBPA	2537559	2538718	scaffold_2	-1
fgenesh1_pg.19_#_3	22386	30787	scaffold_19	1
estExt_fgenesh1_pg.C_240010	64382	71665	scaffold_24	1
estExt_fgenesh1_pg.C_150145	995531	997616	scaffold_15	1
fgenesh1_kg.11_#_1_#_0_0_CBOZ3110.b1_CBOZ_CBPA	21804	22038	scaffold_11	-1
fgenesh1_pm.9_#_128	1403076	1404803	scaffold_9	1
Genemark1.7288_g	1373939	1384135	scaffold_17	1
fgenesh1_pg.6_#_173	1164711	1167429	scaffold_6	1
e_gw1.3.357.1	853278	855342	scaffold_3	-1
e_gw1.29.18.1	68908	71781	scaffold_29	-1
fgenesh1_pm.19_#_123	1230658	1231769	scaffold_19	-1
estExt_Genewise1.C_20692	3326703	3329242	scaffold_2	-1
estExt_fgenesh1_pm.C_60098	1175583	1177066	scaffold_6	1
estExt_Genewise1Plus.C_40733	2832682	2836050	scaffold_4	1
estExt_fgenesh1_pg.C_40235	1777214	1779398	scaffold_4	-1
e_gw1.14.262.1	1448142	1449205	scaffold_14	-1
e_gw1.5.386.1	584597	586165	scaffold_5	-1
estExt_fgenesh1_pm.C_30197	2211146	2212125	scaffold_3	-1
fgenesh1_pg.28_#_14	116296	116799	scaffold_28	-1
estExt_fgenesh1_pm.C_180088	988905	990230	scaffold_18	1
estExt_Genemark1.C_110248	1322607	1330315	scaffold_11	1
estExt_Genewise1Plus.C_40563	2317296	2322415	scaffold_4	1
e_gw1.2.2.1	241926	307000	scaffold_2	-1
estExt_fgenesh1_pm.C_60015	215717	216756	scaffold_6	1
estExt_fgenesh1_pg.C_30319	2399693	2405909	scaffold_3	-1
estExt_Genemark1.C_70257	1309325	1311110	scaffold_7	-1
fgenesh1_pg.6_#_260	1656859	1660314	scaffold_6	-1
estExt_Genemark1.C_20299	1686679	1691999	scaffold_2	-1
fgenesh1_kg.20_#_22_#_966_1_CBOZ_CBPA	511646	514355	scaffold_20	1
fgenesh1_pg.4_#_265	1868105	1873502	scaffold_4	1
e_gw1.6.68.1	1115902	1118065	scaffold_6	-1
estExt_Genemark1.C_120226	1156360	1163590	scaffold_12	-1
fgenesh1_pg.1_#_503	3463124	3475244	scaffold_1	-1
estExt_fgenesh1_pm.C_30147	1659418	1660390	scaffold_3	1
estExt_Genemark1.C_40090	664103	669688	scaffold_4	-1
Genemark1.558_g	2929055	2930247	scaffold_1	-1
estExt_Genewise1.C_30362	1771004	1775005	scaffold_3	1
estExt_Genewise1Plus.C_10104	636784	640746	scaffold_1	1
Genemark1.4743_g	1433398	1437302	scaffold_9	1
fgenesh1_kg.4_#_139_#_3991_1_CBOZ_CBPA	2541308	2543106	scaffold_4	1
Genemark1.5528_g	1786015	1792311	scaffold_11	-1
fgenesh1_pg.4_#_24	203125	208791	scaffold_4	-1
fgenesh1_pg.12_#_57	361921	366447	scaffold_12	1
e_gw1.11.230.1	1576585	1576968	scaffold_11	1
estExt_Genemark1.C_150148	822774	824541	scaffold_15	1
estExt_fgenesh1_pm.C_120024	429584	435111	scaffold_12	1
fgenesh1_pm.18_#_67	820109	821550	scaffold_18	-1
fgenesh1_pg.8_#_236	1753334	1769487	scaffold_8	1
e_gw1.2.213.1	522344	526225	scaffold_2	1
fgenesh1_pg.7_#_237	1578991	1581347	scaffold_7	-1
gw1.8.386.1	882143	883105	scaffold_8	1
estExt_Genemark1.C_160139	782508	785722	scaffold_16	1
estExt_Genemark1.C_20182	1049508	1054852	scaffold_2	-1
estExt_fgenesh1_pg.C_60150	1043754	1047699	scaffold_6	-1
estExt_Genewise1Plus.C_100185	1086458	1089693	scaffold_10	-1
Genemark1.7073_g	1395824	1399853	scaffold_16	-1
fgenesh1_pg.19_#_124	893559	894464	scaffold_19	1
Genemark1.1812_g	1860399	1862059	scaffold_3	1
Genemark1.872_g	802064	808786	scaffold_2	-1
fgenesh1_pg.10_#_20	171221	174993	scaffold_10	1
estExt_Genemark1.C_120354	1780850	1783481	scaffold_12	-1
fgenesh1_pg.17_#_92	718706	724360	scaffold_17	-1
e_gw1.15.54.1	1406763	1409869	scaffold_15	-1
e_gw1.19.312.1	1190954	1191554	scaffold_19	-1
fgenesh1_pg.5_#_363	2635021	2639191	scaffold_5	-1
estExt_Genewise1.C_60240	1341316	1343584	scaffold_6	-1
fgenesh1_pg.9_#_80	586635	588753	scaffold_9	1
estExt_Genewise1Plus.C_50369	1891722	1893438	scaffold_5	-1
e_gw1.14.275.1	1329678	1330459	scaffold_14	-1
gw1.12.84.1	932184	934949	scaffold_12	1
gw1.14.276.1	1326232	1326790	scaffold_14	-1
estExt_fgenesh1_pm.C_50033	499844	501561	scaffold_5	1
Genemark1.1947_g	2580563	2591373	scaffold_3	1
estExt_Genewise1.C_120408	1866856	1869136	scaffold_12	-1
estExt_fgenesh1_pm.C_50215	2498530	2499943	scaffold_5	1
e_gw1.2.276.1	877134	880287	scaffold_2	-1
e_gw1.11.92.1	1640548	1645461	scaffold_11	1
estExt_Genewise1Plus.C_130321	1539152	1545592	scaffold_13	-1
estExt_Genewise1Plus.C_160168	863013	864827	scaffold_16	1
fgenesh1_pg.2_#_306	2131837	2133398	scaffold_2	1
estExt_fgenesh1_pg.C_10287	2127068	2128470	scaffold_1	1
fgenesh1_kg.14_#_62_#_3838_1_CBOZ_CBPA	1040348	1040822	scaffold_14	1
Genemark1.8475_g	342631	343943	scaffold_23	-1
estExt_Genewise1.C_110192	948196	952166	scaffold_11	1
Genemark1.2108_g	608097	611146	scaffold_4	1
estExt_Genemark1.C_70254	1296548	1299640	scaffold_7	-1
fgenesh1_pg.16_#_185	1208742	1211563	scaffold_16	1
fgenesh1_pm.8_#_12	206962	209505	scaffold_8	1
estExt_fgenesh1_pm.C_170031	519357	520326	scaffold_17	1
fgenesh1_pm.21_#_63	914126	917361	scaffold_21	1
fgenesh1_pg.13_#_159	1138688	1140537	scaffold_13	-1
